hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
V33 -> V25, 70.0000000000000000, 87.0000000000000000, 42.9447852760736239, 52.8571428571428612, 42.8823652783240092, 31.7116156212691607, 47.6389378309249878, 0.0000000000000000
V25 -> V28, 87.0000000000000000, 69.0000000000000000, 53.3742331288343621, 41.3793103448275872, 45.3458726406097412, 29.9101593265487224, 44.5722520351409912, 0.0000000000000000
V28 -> V25, 69.0000000000000000, 87.0000000000000000, 42.3312883435582847, 52.1739130434782581, 39.6709132139355205, 29.2414743753331159, 44.5722520351409912, 0.0000000000000000
V25 -> V12, 87.0000000000000000, 69.0000000000000000, 53.3742331288343621, 41.3793103448275872, 45.3458726406097412, 29.9101593265487224, 44.5722520351409912, 0.0000000000000000
V12 -> V25, 69.0000000000000000, 87.0000000000000000, 42.3312883435582847, 52.1739130434782581, 39.6709132139355205, 29.2414743753331159, 44.5722520351409912, 0.0000000000000000
V46 -> V41, 87.0000000000000000, 86.0000000000000000, 53.3742331288343621, 49.4252873563218387, 29.1405432986478807, 19.7692752846672661, 33.4212660789489746, 0.0000000000000000
V41 -> V46, 86.0000000000000000, 87.0000000000000000, 52.7607361963190158, 50.0000000000000000, 28.9135862888964539, 19.7364732627209740, 33.4212660789489746, 0.0000000000000000
V46 -> V52, 87.0000000000000000, 86.0000000000000000, 53.3742331288343621, 49.4252873563218387, 29.1405432986478807, 19.7692752846672661, 33.4212660789489746, 0.0000000000000000
V52 -> V46, 86.0000000000000000, 87.0000000000000000, 52.7607361963190158, 50.0000000000000000, 28.9135862888964539, 19.7364732627209740, 33.4212660789489746, 0.0000000000000000
V46 -> V42, 87.0000000000000000, 86.0000000000000000, 53.3742331288343621, 50.5747126436781684, 34.5715606520363465, 23.7656331567070929, 38.9466196298599243, 0.0000000000000000
V42 -> V46, 86.0000000000000000, 87.0000000000000000, 52.7607361963190158, 51.1627906976744242, 34.3937660189070584, 23.7894619657375834, 38.9466196298599243, 0.0000000000000000
V46 -> V23, 87.0000000000000000, 86.0000000000000000, 53.3742331288343621, 55.1724137931034448, 58.8888606617046477, 42.5389598093104766, 62.1600568294525146, 0.0000000000000000
V23 -> V46, 86.0000000000000000, 87.0000000000000000, 52.7607361963190158, 55.8139534883720927, 58.9985291485974912, 42.8814421074323349, 62.1600568294525146, 0.0000000000000000
V46 -> V22, 87.0000000000000000, 84.0000000000000000, 53.3742331288343621, 50.5747126436781684, 40.9036852418914165, 28.3409658083462865, 45.0416922569274902, 0.0000000000000000
V22 -> V46, 84.0000000000000000, 87.0000000000000000, 51.5337423312883445, 52.3809523809523867, 40.5715136598028465, 28.6343141661086058, 45.0416922569274902, 0.0000000000000000
V46 -> V10, 87.0000000000000000, 84.0000000000000000, 53.3742331288343621, 55.1724137931034448, 65.1335890600347085, 47.3525892151467147, 68.1813955307006836, 0.0000000000000000
V10 -> V46, 84.0000000000000000, 87.0000000000000000, 51.5337423312883445, 57.1428571428571388, 65.6851160304884445, 48.6428552130627097, 68.1813955307006836, 0.0000000000000000
V46 -> V13, 87.0000000000000000, 84.0000000000000000, 53.3742331288343621, 55.1724137931034448, 65.1335890600347085, 47.3525892151467147, 68.1813955307006836, 0.0000000000000000
V13 -> V46, 84.0000000000000000, 87.0000000000000000, 51.5337423312883445, 57.1428571428571388, 65.6851160304884445, 48.6428552130627097, 68.1813955307006836, 0.0000000000000000
V46 -> V53, 87.0000000000000000, 84.0000000000000000, 53.3742331288343621, 47.1264367816091934, 24.7673892848230395, 16.4974983446766181, 28.3441841602325439, 0.0000000000000000
V53 -> V46, 84.0000000000000000, 87.0000000000000000, 51.5337423312883445, 48.8095238095238102, 23.9908415317446995, 16.2778376119787502, 28.3441841602325439, 0.0000000000000000
V46 -> V4, 87.0000000000000000, 83.0000000000000000, 53.3742331288343621, 47.1264367816091934, 27.4751056823065127, 18.3803067526752635, 30.9984207153320312, 0.0000000000000000
V4 -> V46, 83.0000000000000000, 87.0000000000000000, 50.9202453987729982, 49.3975903614457792, 26.5075306879177681, 18.1744821455383097, 30.9984207153320312, 0.0000000000000000
V46 -> V20, 87.0000000000000000, 83.0000000000000000, 53.3742331288343621, 50.5747126436781684, 44.1314579114522090, 30.6908958282486033, 48.1987774372100830, 0.0000000000000000
V20 -> V46, 83.0000000000000000, 87.0000000000000000, 50.9202453987729982, 53.0120481927710898, 43.8395939775107237, 31.2469190447759431, 48.1987774372100830, 0.0000000000000000
V46 -> V21, 87.0000000000000000, 83.0000000000000000, 53.3742331288343621, 52.8735632183908066, 56.3054154272192093, 40.1193110857036075, 60.0762546062469482, 0.0000000000000000
V21 -> V46, 83.0000000000000000, 87.0000000000000000, 50.9202453987729982, 55.4216867469879517, 56.6233228493440137, 41.3502405325819993, 60.0762546062469482, 0.0000000000000000
V46 -> V7, 87.0000000000000000, 83.0000000000000000, 53.3742331288343621, 48.2758620689655160, 32.6597335247687397, 22.1406140120300883, 36.4802271127700806, 0.0000000000000000
V7 -> V46, 83.0000000000000000, 87.0000000000000000, 50.9202453987729982, 50.6024096385542137, 31.8650425837718743, 22.1396583998830572, 36.4802271127700806, 0.0000000000000000
V46 -> V26, 87.0000000000000000, 82.0000000000000000, 53.3742331288343621, 51.7241379310344840, 53.4396325204656435, 37.7512794697729888, 57.3932707309722900, 0.0000000000000000
V26 -> V46, 82.0000000000000000, 87.0000000000000000, 50.3067484662576661, 54.8780487804878092, 53.6580089920001910, 39.0883171122201674, 57.3932707309722900, 0.0000000000000000
V46 -> V48, 87.0000000000000000, 82.0000000000000000, 53.3742331288343621, 52.8735632183908066, 59.4751222394773933, 42.5146620486188169, 63.2149636745452881, 0.0000000000000000
V48 -> V46, 82.0000000000000000, 87.0000000000000000, 50.3067484662576661, 56.0975609756097597, 60.0715863560062644, 44.2809261211447946, 63.2149636745452881, 0.0000000000000000
V46 -> V40, 87.0000000000000000, 82.0000000000000000, 53.3742331288343621, 54.0229885057471293, 65.3384630393006489, 47.2485271563479685, 68.7476098537445068, 0.0000000000000000
V40 -> V46, 82.0000000000000000, 87.0000000000000000, 50.3067484662576661, 57.3170731707317032, 66.2783073255699122, 49.4236682688929676, 68.7476098537445068, 0.0000000000000000
V46 -> V34, 87.0000000000000000, 81.0000000000000000, 53.3742331288343621, 50.5747126436781684, 50.6021206190725863, 35.4376375660684388, 54.6423792839050293, 0.0000000000000000
V34 -> V46, 81.0000000000000000, 87.0000000000000000, 49.6932515337423339, 54.3209876543209873, 50.6478196902609525, 36.8014916916050439, 54.6423792839050293, 0.0000000000000000
V46 -> V24, 87.0000000000000000, 81.0000000000000000, 53.3742331288343621, 52.8735632183908066, 62.5587193355986670, 44.8580091697498347, 66.3051128387451172, 0.0000000000000000
V24 -> V46, 81.0000000000000000, 87.0000000000000000, 49.6932515337423339, 56.7901234567901199, 63.5014211722620487, 47.2437338574774017, 66.3051128387451172, 0.0000000000000000
V46 -> V19, 87.0000000000000000, 80.0000000000000000, 53.3742331288343621, 47.1264367816091934, 36.2169999899112156, 24.5193826857618724, 39.7406995296478271, 0.0000000000000000
V19 -> V46, 80.0000000000000000, 87.0000000000000000, 49.0797546012269947, 51.2499999999999929, 35.0574361940609620, 24.7771102128166838, 39.7406995296478271, 0.0000000000000000
V46 -> V51, 87.0000000000000000, 80.0000000000000000, 53.3742331288343621, 52.8735632183908066, 65.5400925276874204, 47.1367347072079355, 69.3258345127105713, 0.0000000000000000
V51 -> V46, 80.0000000000000000, 87.0000000000000000, 49.0797546012269947, 57.4999999999999929, 66.8852558963210697, 50.2176376504575117, 69.3258345127105713, 0.0000000000000000
V46 -> V54, 87.0000000000000000, 79.0000000000000000, 53.3742331288343621, 48.2758620689655160, 45.0633384691362124, 31.0064611947776676, 48.9824354648590088, 0.0000000000000000
V54 -> V46, 79.0000000000000000, 87.0000000000000000, 48.4662576687116555, 53.1645569620253085, 44.5588717427249392, 32.2034565562517159, 48.9824354648590088, 0.0000000000000000
V46 -> V5, 87.0000000000000000, 79.0000000000000000, 53.3742331288343621, 47.1264367816091934, 39.2794494914493910, 26.6905560177794321, 42.8768962621688843, 0.0000000000000000
V5 -> V46, 79.0000000000000000, 87.0000000000000000, 48.4662576687116555, 51.8987341772151893, 38.2181447010095354, 27.2772945162213674, 42.8768962621688843, 0.0000000000000000
V46 -> V14, 87.0000000000000000, 79.0000000000000000, 53.3742331288343621, 49.4252873563218387, 50.9976022286731308, 35.5207587667532749, 55.1119744777679443, 0.0000000000000000
V14 -> V46, 79.0000000000000000, 87.0000000000000000, 48.4662576687116555, 54.4303797468354418, 51.1002547034819656, 37.3847951839022272, 55.1119744777679443, 0.0000000000000000
V46 -> V39, 87.0000000000000000, 79.0000000000000000, 53.3742331288343621, 48.2758620689655160, 45.0633384691362124, 31.0064611947776676, 48.9824354648590088, 0.0000000000000000
V39 -> V46, 79.0000000000000000, 87.0000000000000000, 48.4662576687116555, 53.1645569620253085, 44.5588717427249392, 32.2034565562517159, 48.9824354648590088, 0.0000000000000000
V46 -> V31, 87.0000000000000000, 78.0000000000000000, 53.3742331288343621, 45.9770114942528707, 36.7419076272708978, 24.7393368161324076, 40.0165587663650513, 0.0000000000000000
V31 -> V46, 78.0000000000000000, 87.0000000000000000, 47.8527607361963234, 51.2820512820512775, 35.2864194448707664, 25.1096951711503706, 40.0165587663650513, 0.0000000000000000
V46 -> V47, 87.0000000000000000, 78.0000000000000000, 53.3742331288343621, 51.7241379310344840, 65.7386012771573007, 47.0171344952826331, 69.9165344238281250, 0.0000000000000000
V47 -> V46, 78.0000000000000000, 87.0000000000000000, 47.8527607361963234, 57.6923076923076863, 67.5065571853149180, 51.0257213747406198, 69.9165344238281250, 0.0000000000000000
V46 -> V16, 87.0000000000000000, 78.0000000000000000, 53.3742331288343621, 55.1724137931034448, 80.6670907241518904, 59.6295616801892905, 83.8167250156402588, 0.0000000000000000
V16 -> V46, 78.0000000000000000, 87.0000000000000000, 47.8527607361963234, 61.5384615384615401, 83.4625553789772141, 65.2025222374801103, 83.8167250156402588, 0.0000000000000000
V46 -> V45, 87.0000000000000000, 77.0000000000000000, 53.3742331288343621, 43.6781609195402325, 32.3732435703277588, 21.3146457485488767, 31.4450949430465698, 0.0000000000000000
V45 -> V46, 77.0000000000000000, 87.0000000000000000, 47.2392638036809842, 49.3506493506493484, 26.8178828110884666, 18.7756395619241445, 31.4450949430465698, 0.0000000000000000
V46 -> V18, 87.0000000000000000, 76.0000000000000000, 53.3742331288343621, 49.4252873563218387, 60.3091003216843262, 42.3991794012535408, 64.8921668529510498, 0.0000000000000000
V18 -> V46, 76.0000000000000000, 87.0000000000000000, 46.6257668711656379, 56.5789473684210478, 61.7845221603562393, 46.4736864822581026, 64.8921668529510498, 0.0000000000000000
V46 -> V35, 87.0000000000000000, 76.0000000000000000, 53.3742331288343621, 43.6781609195402325, 35.3337645530700684, 23.3518925036529197, 34.3606889247894287, 0.0000000000000000
V35 -> V46, 76.0000000000000000, 87.0000000000000000, 46.6257668711656379, 50.0000000000000000, 29.6215563356485561, 20.9456033542364359, 34.3606889247894287, 0.0000000000000000
V46 -> V38, 87.0000000000000000, 76.0000000000000000, 53.3742331288343621, 44.8275862068965552, 40.9210562705993652, 27.3980410839649302, 40.2984708547592163, 0.0000000000000000
V38 -> V46, 76.0000000000000000, 87.0000000000000000, 46.6257668711656379, 51.3157894736842124, 35.5195661859036136, 25.4444554241909664, 40.2984708547592163, 0.0000000000000000
V46 -> V8, 87.0000000000000000, 74.0000000000000000, 53.3742331288343621, 47.1264367816091934, 54.8440778329222027, 37.8848438679843014, 59.4510972499847412, 0.0000000000000000
V8 -> V46, 74.0000000000000000, 87.0000000000000000, 45.3987730061349666, 55.4054054054054035, 55.6850824347630038, 41.6668449925930844, 59.4510972499847412, 0.0000000000000000
V46 -> V2, 87.0000000000000000, 74.0000000000000000, 53.3742331288343621, 47.1264367816091934, 54.8440778329222027, 37.8848438679843014, 59.4510972499847412, 0.0000000000000000
V2 -> V46, 74.0000000000000000, 87.0000000000000000, 45.3987730061349666, 55.4054054054054035, 55.6850824347630038, 41.6668449925930844, 59.4510972499847412, 0.0000000000000000
V46 -> V6, 87.0000000000000000, 73.0000000000000000, 53.3742331288343621, 42.5287356321839027, 38.8491332530975342, 25.6157055372211460, 37.6566737890243530, 0.0000000000000000
V6 -> V46, 73.0000000000000000, 87.0000000000000000, 44.7852760736196345, 50.6849315068493169, 32.7948629129819054, 23.5687817924697072, 37.6566737890243530, 0.0000000000000000
V46 -> V29, 87.0000000000000000, 73.0000000000000000, 53.3742331288343621, 48.2758620689655160, 63.4946860043992700, 44.5053673806376651, 68.6696648597717285, 0.0000000000000000
V29 -> V46, 73.0000000000000000, 87.0000000000000000, 44.7852760736196345, 57.5342465753424648, 65.9594462210918238, 50.3916221276046770, 68.6696648597717285, 0.0000000000000000
V46 -> V33, 87.0000000000000000, 70.0000000000000000, 53.3742331288343621, 44.8275862068965552, 59.1923743486404419, 40.3956397813192751, 60.5644106864929199, 0.0000000000000000
V33 -> V46, 70.0000000000000000, 87.0000000000000000, 42.9447852760736239, 55.7142857142857153, 56.7857167597932389, 43.0358598004380610, 60.5644106864929199, 0.0000000000000000
V46 -> V28, 87.0000000000000000, 69.0000000000000000, 53.3742331288343621, 44.8275862068965552, 62.0429694652557373, 42.4606275648140041, 63.9779627323150635, 0.0000000000000000
V28 -> V46, 69.0000000000000000, 87.0000000000000000, 42.3312883435582847, 56.5217391304347814, 60.5493102674112365, 46.3072658341580379, 63.9779627323150635, 0.0000000000000000
V46 -> V12, 87.0000000000000000, 69.0000000000000000, 53.3742331288343621, 39.0804597701149419, 34.4841480255126953, 22.1576356905603333, 32.0593535900115967, 0.0000000000000000
V12 -> V46, 69.0000000000000000, 87.0000000000000000, 42.3312883435582847, 49.2753623188405854, 27.2234537137860286, 19.5475910181332004, 32.0593535900115967, 0.0000000000000000
V41 -> V52, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 54.6511627906976685, 56.0051154960479280, 40.3599636781868867, 59.5359385013580322, 0.0000000000000000
V52 -> V41, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 54.6511627906976685, 56.0051154960479280, 40.3599636781868867, 59.5359385013580322, 0.0000000000000000
V41 -> V42, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 53.4883720930232514, 49.7408315212329555, 35.4164996495172844, 53.7007868289947510, 0.0000000000000000
V42 -> V41, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 53.4883720930232514, 49.7408315212329555, 35.4164996495172844, 53.7007868289947510, 0.0000000000000000
V41 -> V23, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 48.8372093023255758, 26.6197218002319786, 18.0051616935845260, 30.8212876319885254, 0.0000000000000000
V23 -> V41, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 48.8372093023255758, 26.6197218002319786, 18.0051616935845260, 30.8212876319885254, 0.0000000000000000
V41 -> V22, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 50.0000000000000000, 38.0015426696599263, 26.2550337308658683, 42.1470701694488525, 0.0000000000000000
V22 -> V41, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 51.1904761904761898, 37.7165012231828101, 26.3804156991490579, 42.1470701694488525, 0.0000000000000000
V41 -> V10, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 47.6744186046511658, 27.1482645962862854, 18.2715916693604861, 30.9045851230621338, 0.0000000000000000
V10 -> V41, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 48.8095238095238102, 26.6632842121882092, 18.1671512793636261, 30.9045851230621338, 0.0000000000000000
V41 -> V13, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 48.8372093023255758, 32.3671173976523150, 22.0750639862981473, 36.3790750503540039, 0.0000000000000000
V13 -> V41, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 50.0000000000000000, 31.9680410295149926, 22.0725675617406090, 36.3790750503540039, 0.0000000000000000
V41 -> V53, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 58.1395348837209340, 78.6279698218682626, 58.9732811451873644, 80.3268015384674072, 0.0000000000000000
V53 -> V41, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 59.5238095238095255, 79.2250992153167459, 60.1561320387361675, 80.3268015384674072, 0.0000000000000000
V41 -> V4, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 48.8372093023255758, 35.3803992922642436, 24.2244300690734029, 39.3307954072952271, 0.0000000000000000
V4 -> V41, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 50.6024096385542137, 34.8674849201835571, 24.3173566918572135, 39.3307954072952271, 0.0000000000000000
V41 -> V20, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 47.6744186046511658, 29.9570398581488249, 20.2448593072049725, 33.6577475070953369, 0.0000000000000000
V20 -> V41, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 49.3975903614457792, 29.2923047150440361, 20.1638897482146753, 33.6577475070953369, 0.0000000000000000
V41 -> V21, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 53.4883720930232514, 59.4403879425122952, 42.7453602329797988, 63.0715608596801758, 0.0000000000000000
V21 -> V41, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 55.4216867469879517, 59.7926732297962644, 43.7985993012515848, 63.0715608596801758, 0.0000000000000000
V41 -> V7, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 55.8139534883720927, 71.0001094743437875, 52.2377593976633179, 73.7604677677154541, 0.0000000000000000
V7 -> V41, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 57.8313253012048136, 71.7302696734606826, 53.7567359727786993, 73.7604677677154541, 0.0000000000000000
V41 -> V26, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 51.1627906976744242, 50.4218625478047855, 35.5224030408461715, 54.4559061527252197, 0.0000000000000000
V26 -> V41, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 53.6585365853658587, 50.4428424878068569, 36.4210722855675328, 54.4559061527252197, 0.0000000000000000
V41 -> V48, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 51.1627906976744242, 50.4218625478047855, 35.5224030408461715, 54.4559061527252197, 0.0000000000000000
V48 -> V41, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 53.6585365853658587, 50.4428424878068569, 36.4210722855675328, 54.4559061527252197, 0.0000000000000000
V41 -> V40, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 45.3488372093023244, 22.9385869947321694, 15.1515364713379732, 25.8415281772613525, 0.0000000000000000
V40 -> V41, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 47.5609756097560989, 21.8636940846561387, 14.8007348593702730, 25.8415281772613525, 0.0000000000000000
V41 -> V34, 86.0000000000000000, 81.0000000000000000, 52.7607361963190158, 46.5116279069767415, 30.4621535404366313, 20.4773215481411199, 33.7771862745285034, 0.0000000000000000
V34 -> V41, 81.0000000000000000, 86.0000000000000000, 49.6932515337423339, 49.3827160493827151, 29.3670407154792414, 20.3566763732760485, 33.7771862745285034, 0.0000000000000000
V41 -> V24, 86.0000000000000000, 81.0000000000000000, 52.7607361963190158, 46.5116279069767415, 30.4621535404366313, 20.4773215481411199, 33.7771862745285034, 0.0000000000000000
V24 -> V41, 81.0000000000000000, 86.0000000000000000, 49.6932515337423339, 49.3827160493827151, 29.3670407154792414, 20.3566763732760485, 33.7771862745285034, 0.0000000000000000
V41 -> V19, 86.0000000000000000, 80.0000000000000000, 52.7607361963190158, 50.0000000000000000, 50.7500918410905939, 35.5569751600267807, 54.8477351665496826, 0.0000000000000000
V19 -> V41, 80.0000000000000000, 86.0000000000000000, 49.0797546012269947, 53.7500000000000000, 50.8071101219638592, 36.9327313432331152, 54.8477351665496826, 0.0000000000000000
V41 -> V51, 86.0000000000000000, 80.0000000000000000, 52.7607361963190158, 52.3255813953488413, 62.6981507344021267, 44.9755048246773654, 66.6277945041656494, 0.0000000000000000
V51 -> V41, 80.0000000000000000, 86.0000000000000000, 49.0797546012269947, 56.2500000000000000, 63.6500796986314867, 47.3717277616513641, 66.6277945041656494, 0.0000000000000000
V41 -> V54, 86.0000000000000000, 79.0000000000000000, 52.7607361963190158, 51.1627906976744242, 59.8652321433945218, 42.5751050611935966, 64.0276849269866943, 0.0000000000000000
V54 -> V41, 79.0000000000000000, 86.0000000000000000, 48.4662576687116555, 55.6962025316455680, 60.7432126694235990, 45.0965995130792692, 64.0276849269866943, 0.0000000000000000
V41 -> V5, 86.0000000000000000, 79.0000000000000000, 52.7607361963190158, 52.3255813953488413, 65.6409002635478771, 47.2226480410011789, 69.6406126022338867, 0.0000000000000000
V5 -> V41, 79.0000000000000000, 86.0000000000000000, 48.4662576687116555, 56.9620253164557013, 66.9932269608944182, 50.3120120592697191, 69.6406126022338867, 0.0000000000000000
V41 -> V14, 86.0000000000000000, 79.0000000000000000, 52.7607361963190158, 45.3488372093023244, 30.9567535412412660, 20.6955778986197032, 33.8974148035049438, 0.0000000000000000
V14 -> V41, 79.0000000000000000, 86.0000000000000000, 48.4662576687116555, 49.3670886075949369, 29.4408777893812044, 20.5465014507841914, 33.8974148035049438, 0.0000000000000000
V41 -> V39, 86.0000000000000000, 79.0000000000000000, 52.7607361963190158, 46.5116279069767415, 36.3216773550474201, 24.5998443340857840, 39.7288531064987183, 0.0000000000000000
V39 -> V41, 79.0000000000000000, 86.0000000000000000, 48.4662576687116555, 50.6329113924050631, 35.1704164063188500, 24.8661731321338770, 39.7288531064987183, 0.0000000000000000
V41 -> V31, 86.0000000000000000, 78.0000000000000000, 52.7607361963190158, 51.1627906976744242, 62.8678967336670596, 44.8414729570311437, 67.1384334564208984, 0.0000000000000000
V31 -> V41, 78.0000000000000000, 86.0000000000000000, 47.8527607361963234, 56.4102564102564088, 64.1678525292213067, 48.0730255837636591, 67.1384334564208984, 0.0000000000000000
V41 -> V47, 86.0000000000000000, 78.0000000000000000, 52.7607361963190158, 51.1627906976744242, 62.8678967336670596, 44.8414729570311437, 67.1384334564208984, 0.0000000000000000
V47 -> V41, 78.0000000000000000, 86.0000000000000000, 47.8527607361963234, 56.4102564102564088, 64.1678525292213067, 48.0730255837636591, 67.1384334564208984, 0.0000000000000000
V41 -> V16, 86.0000000000000000, 78.0000000000000000, 52.7607361963190158, 51.1627906976744242, 62.8678967336670596, 44.8414729570311437, 67.1384334564208984, 0.0000000000000000
V16 -> V41, 78.0000000000000000, 86.0000000000000000, 47.8527607361963234, 56.4102564102564088, 64.1678525292213067, 48.0730255837636591, 67.1384334564208984, 0.0000000000000000
V41 -> V45, 86.0000000000000000, 77.0000000000000000, 52.7607361963190158, 47.6744186046511658, 48.2668449562730046, 33.3266464383927570, 52.3410081863403320, 0.0000000000000000
V45 -> V41, 77.0000000000000000, 86.0000000000000000, 47.2392638036809842, 53.2467532467532436, 48.0639386106357804, 35.0724352461686877, 52.3410081863403320, 0.0000000000000000
V41 -> V18, 86.0000000000000000, 76.0000000000000000, 52.7607361963190158, 50.0000000000000000, 63.0351463766669511, 44.7001131754484362, 67.6616907119750977, 0.0000000000000000
V18 -> V41, 76.0000000000000000, 86.0000000000000000, 46.6257668711656379, 56.5789473684210478, 64.6994015839763819, 48.7870397768441180, 67.6616907119750977, 0.0000000000000000
V41 -> V35, 86.0000000000000000, 76.0000000000000000, 52.7607361963190158, 38.3720930232558146, 14.7391915321350098, 9.1720719040729950, 13.1156101822853088, 0.0000000000000000
V35 -> V41, 76.0000000000000000, 86.0000000000000000, 46.6257668711656379, 43.4210526315789522, 10.4941860764609540, 6.9441788133231181, 13.1156101822853088, 0.0000000000000000
V41 -> V38, 86.0000000000000000, 76.0000000000000000, 52.7607361963190158, 41.8604651162790731, 27.2627174854278564, 17.7088668832677172, 25.8756905794143677, 0.0000000000000000
V38 -> V41, 76.0000000000000000, 86.0000000000000000, 46.6257668711656379, 47.3684210526315752, 21.7938526439007916, 15.0533786867400483, 25.8756905794143677, 0.0000000000000000
V41 -> V8, 86.0000000000000000, 74.0000000000000000, 52.7607361963190158, 48.8372093023255758, 63.1999925050384590, 44.5512981685733394, 68.1981623172760010, 0.0000000000000000
V8 -> V41, 74.0000000000000000, 86.0000000000000000, 45.3987730061349666, 56.7567567567567579, 65.2454510991235566, 49.5148055595486980, 68.1981623172760010, 0.0000000000000000
V41 -> V2, 86.0000000000000000, 74.0000000000000000, 52.7607361963190158, 47.6744186046511658, 57.5044305614178057, 40.0671383864559019, 62.2938334941864014, 0.0000000000000000
V2 -> V41, 74.0000000000000000, 86.0000000000000000, 45.3987730061349666, 55.4054054054054035, 58.6944470753741712, 44.0276532902936708, 62.2938334941864014, 0.0000000000000000
V41 -> V6, 86.0000000000000000, 73.0000000000000000, 52.7607361963190158, 41.8604651162790731, 35.7547402381896973, 23.4822122950054144, 34.2627584934234619, 0.0000000000000000
V6 -> V41, 73.0000000000000000, 86.0000000000000000, 44.7852760736196345, 49.3150684931506831, 29.6557749060290092, 21.0982533628825877, 34.2627584934234619, 0.0000000000000000
V41 -> V29, 86.0000000000000000, 73.0000000000000000, 52.7607361963190158, 46.5116279069767415, 54.7385502568450093, 37.7995141534499339, 59.4535350799560547, 0.0000000000000000
V29 -> V41, 73.0000000000000000, 86.0000000000000000, 44.7852760736196345, 54.7945205479452042, 55.5617055123539316, 41.5623733186529094, 59.4535350799560547, 0.0000000000000000
V41 -> V33, 86.0000000000000000, 70.0000000000000000, 52.7607361963190158, 44.1860465116279073, 56.0561478137969971, 38.1177210332936838, 56.9716989994049072, 0.0000000000000000
V33 -> V41, 70.0000000000000000, 86.0000000000000000, 42.9447852760736239, 54.2857142857142847, 52.7822514201610602, 39.6131836478510380, 56.9716989994049072, 0.0000000000000000
V41 -> V28, 86.0000000000000000, 69.0000000000000000, 52.7607361963190158, 41.8604651162790731, 47.7074980735778809, 31.7408724247244294, 47.3247677087783813, 0.0000000000000000
V28 -> V41, 69.0000000000000000, 86.0000000000000000, 42.3312883435582847, 52.1739130434782581, 42.5855468721475603, 31.4677773779228893, 47.3247677087783813, 0.0000000000000000
V41 -> V12, 86.0000000000000000, 69.0000000000000000, 52.7607361963190158, 47.6744186046511658, 71.4206773928829364, 50.4269118745240021, 77.6844024658203125, 0.0000000000000000
V12 -> V41, 69.0000000000000000, 86.0000000000000000, 42.3312883435582847, 59.4202898550724612, 75.9027547846206829, 59.5206367323929726, 77.6844024658203125, 0.0000000000000000
V52 -> V42, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 48.8372093023255758, 26.6197218002319786, 18.0051616935845260, 30.8212876319885254, 0.0000000000000000
V42 -> V52, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 48.8372093023255758, 26.6197218002319786, 18.0051616935845260, 30.8212876319885254, 0.0000000000000000
V52 -> V23, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 55.8139534883720927, 62.1729094428606217, 45.3346594901379305, 65.1660919189453125, 0.0000000000000000
V23 -> V52, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 55.8139534883720927, 62.1729094428606217, 45.3346594901379305, 65.1660919189453125, 0.0000000000000000
V52 -> V22, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 48.8372093023255758, 32.3671173976523150, 22.0750639862981473, 36.3790750503540039, 0.0000000000000000
V22 -> V52, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 50.0000000000000000, 31.9680410295149926, 22.0725675617406090, 36.3790750503540039, 0.0000000000000000
V52 -> V10, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 50.0000000000000000, 38.0015426696599263, 26.2550337308658683, 42.1470701694488525, 0.0000000000000000
